doc_id,dataset,split,img_width,img_height,n_tokens,n_boxes,ocr_char_count,ocr_word_count,company_present,date_present,address_present,total_present,company_len,date_len,address_len,total_len,company_in_ocr,date_in_ocr,address_in_ocr,total_in_ocr,exact_total_matches,n_amount_like_tokens,n_date_like_tokens,has_total_anchor,has_date_anchor,has_cash_anchor,token_box_ratio,amount_token_ratio,date_token_ratio,avg_token_len,avg_words_per_token,anchors_present_count,fields_present_count,all_fields_present,any_field_missing,ocr_is_empty,aspect_ratio,company_hard,date_hard,address_hard,total_hard,low_ocr_support,proxy_risk_score,proxy_verify,proxy_high_risk
X51006414392,SROIE,train,4945.0,6981.0,49,49,593,103,True,True,True,True,21,10,69,5,True,True,True,True,1,9,0,True,True,True,1.0,0.1836734693877551,0.0,12.10204081632653,2.1020408163265305,3,4,True,False,False,0.7083512390774961,False,False,False,False,False,0,False,False
X51006414394,SROIE,train,4961.0,7016.0,76,76,678,134,True,True,True,True,21,10,55,6,True,True,True,True,4,30,0,True,False,True,1.0,0.39473684210526316,0.0,8.921052631578947,1.763157894736842,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414429,SROIE,train,4961.0,7016.0,39,39,540,89,True,True,True,True,30,11,73,5,True,True,True,True,1,4,0,True,False,True,1.0,0.10256410256410256,0.0,13.846153846153847,2.282051282051282,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414431,SROIE,train,4961.0,7016.0,35,35,503,83,True,True,True,True,30,11,73,5,True,True,True,True,3,3,0,True,False,True,1.0,0.08571428571428572,0.0,14.371428571428572,2.3714285714285714,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414470,SROIE,train,4961.0,7016.0,39,39,526,86,True,True,True,True,30,11,73,5,True,True,True,True,1,4,0,True,False,True,1.0,0.10256410256410256,0.0,13.487179487179487,2.2051282051282053,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414483,SROIE,train,4961.0,7016.0,39,39,543,89,True,True,True,True,30,11,73,5,True,True,True,True,1,4,0,True,False,True,1.0,0.10256410256410256,0.0,13.923076923076923,2.282051282051282,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414485,SROIE,train,4961.0,7016.0,39,39,541,90,True,True,True,True,30,11,73,5,True,True,True,True,1,4,0,True,False,True,1.0,0.10256410256410256,0.0,13.871794871794872,2.3076923076923075,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414519,SROIE,train,4961.0,7016.0,62,62,569,104,True,True,True,True,16,10,45,5,True,False,True,True,3,5,1,True,True,True,1.0,0.08064516129032258,0.016129032258064516,9.17741935483871,1.6774193548387097,3,4,True,False,False,0.7070980615735462,False,True,False,False,False,1,False,False
X51006414533,SROIE,train,4961.0,7016.0,26,26,369,64,True,True,True,True,22,10,52,5,True,True,False,True,2,3,0,True,False,True,1.0,0.11538461538461539,0.0,14.192307692307692,2.4615384615384617,2,4,True,False,False,0.7070980615735462,False,False,True,False,False,1,False,False
X51006414599,SROIE,train,4961.0,7016.0,56,56,885,151,True,True,True,True,35,10,101,5,True,True,True,True,1,11,0,True,True,True,1.0,0.19642857142857142,0.0,15.803571428571429,2.6964285714285716,3,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414631,SROIE,train,4912.0,6888.0,47,47,607,98,True,True,True,True,30,11,73,5,True,True,True,True,1,6,0,True,False,True,1.0,0.1276595744680851,0.0,12.914893617021276,2.0851063829787235,2,4,True,False,False,0.7131242740998839,False,False,False,False,False,0,False,False
X51006414633,SROIE,train,4961.0,7016.0,39,39,540,89,True,True,True,True,30,11,73,5,True,True,True,True,1,4,0,True,False,True,1.0,0.10256410256410256,0.0,13.846153846153847,2.282051282051282,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414636,SROIE,train,4961.0,7016.0,44,44,470,83,True,True,True,True,24,8,54,6,True,True,True,True,2,7,0,True,True,True,1.0,0.1590909090909091,0.0,10.681818181818182,1.8863636363636365,3,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414638,SROIE,train,4961.0,7016.0,70,70,622,115,True,True,True,True,19,8,70,5,True,True,True,True,2,22,0,True,False,True,1.0,0.3142857142857143,0.0,8.885714285714286,1.6428571428571428,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414671,SROIE,train,4961.0,7016.0,47,47,612,100,True,True,True,True,30,11,73,5,True,True,True,True,1,6,0,True,False,True,1.0,0.1276595744680851,0.0,13.02127659574468,2.127659574468085,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414674,SROIE,train,4961.0,7016.0,73,73,889,168,True,True,True,True,14,8,71,5,True,True,True,True,2,13,0,True,True,True,1.0,0.1780821917808219,0.0,12.178082191780822,2.3013698630136985,3,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414675,SROIE,train,4961.0,7016.0,77,77,899,173,True,True,True,True,14,8,71,5,True,True,True,True,2,15,0,True,True,True,1.0,0.19480519480519481,0.0,11.675324675324676,2.2467532467532467,3,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414677,SROIE,train,4961.0,7016.0,47,47,584,106,True,True,True,True,40,10,107,5,True,True,True,True,2,11,0,True,False,True,1.0,0.23404255319148937,0.0,12.425531914893616,2.25531914893617,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414679,SROIE,train,4961.0,7016.0,37,37,420,77,True,True,True,True,31,10,105,5,True,True,True,True,2,10,1,True,True,True,1.0,0.2702702702702703,0.02702702702702703,11.35135135135135,2.081081081081081,3,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414680,SROIE,train,4961.0,7016.0,42,42,585,101,True,True,True,True,16,10,81,4,True,True,True,True,3,9,0,True,False,True,1.0,0.21428571428571427,0.0,13.928571428571429,2.4047619047619047,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414700,SROIE,train,4961.0,7016.0,45,45,616,107,True,True,True,True,20,10,81,5,False,True,True,True,4,9,0,True,False,True,1.0,0.2,0.0,13.688888888888888,2.3777777777777778,2,4,True,False,False,0.7070980615735462,True,False,False,False,False,1,False,False
X51006414703,SROIE,train,4953.0,6993.0,68,68,797,142,True,True,True,True,16,10,81,5,True,True,True,True,1,9,0,True,False,True,1.0,0.1323529411764706,0.0,11.720588235294118,2.088235294117647,2,4,True,False,False,0.7082797082797083,False,False,False,False,False,0,False,False
X51006414711,SROIE,train,4961.0,7016.0,77,77,897,175,True,True,True,True,14,8,88,5,True,True,True,True,1,15,0,True,True,True,1.0,0.19480519480519481,0.0,11.64935064935065,2.272727272727273,3,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414712,SROIE,train,4961.0,7016.0,89,89,941,184,True,True,True,True,14,8,88,5,True,True,True,True,1,21,0,True,True,True,1.0,0.23595505617977527,0.0,10.573033707865168,2.067415730337079,3,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414713,SROIE,train,4961.0,7016.0,118,118,841,171,True,True,True,True,20,10,104,5,True,True,True,True,3,44,1,True,False,True,1.0,0.3728813559322034,0.00847457627118644,7.127118644067797,1.4491525423728813,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414714,SROIE,train,4961.0,7016.0,63,63,510,102,True,True,True,True,21,10,75,5,True,True,True,True,2,24,1,True,False,True,1.0,0.38095238095238093,0.015873015873015872,8.095238095238095,1.619047619047619,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414718,SROIE,train,4961.0,7016.0,44,44,602,103,True,True,True,True,16,10,81,5,True,True,True,True,1,10,0,True,False,True,1.0,0.22727272727272727,0.0,13.681818181818182,2.340909090909091,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414719,SROIE,train,4961.0,7016.0,42,42,579,99,True,True,True,True,16,10,81,4,True,True,True,True,3,9,0,True,False,True,1.0,0.21428571428571427,0.0,13.785714285714286,2.357142857142857,2,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414720,SROIE,train,4854.0,6724.0,45,45,564,93,True,True,True,True,22,10,48,4,True,True,True,True,2,10,1,True,True,True,1.0,0.2222222222222222,0.022222222222222223,12.533333333333333,2.066666666666667,3,4,True,False,False,0.7218917311124331,False,False,False,False,False,0,False,False
X51006414721,SROIE,train,4961.0,7016.0,70,70,856,166,True,True,True,True,14,8,98,4,True,True,True,True,1,11,0,True,True,True,1.0,0.15714285714285714,0.0,12.228571428571428,2.3714285714285714,3,4,True,False,False,0.7070980615735462,False,False,False,False,False,0,False,False
X51006414733,SROIE,train,4945.0,6981.0,92,92,1156,196,True,True,True,True,16,10,81,6,True,True,True,True,1,12,0,True,False,True,1.0,0.13043478260869565,0.0,12.565217391304348,2.130434782608696,2,4,True,False,False,0.7083512390774961,False,False,False,False,False,0,False,False
X51006441473,SROIE,train,544.0,1646.0,58,58,775,138,True,True,True,True,34,8,52,5,True,True,True,True,2,11,0,True,False,True,1.0,0.1896551724137931,0.0,13.362068965517242,2.3793103448275863,2,4,True,False,False,0.330498177399757,False,False,False,False,False,0,False,False
X51006441474,SROIE,train,621.0,975.0,56,56,672,124,True,True,True,True,21,8,52,5,True,True,True,True,3,14,0,True,False,True,1.0,0.25,0.0,12.0,2.2142857142857144,2,4,True,False,False,0.6369230769230769,False,False,False,False,False,0,False,False
X51006466055,SROIE,train,575.0,1975.0,51,51,671,131,True,True,True,True,47,8,90,5,True,True,True,True,2,11,0,True,True,True,1.0,0.21568627450980393,0.0,13.156862745098039,2.5686274509803924,3,4,True,False,False,0.2911392405063291,False,False,False,False,False,0,False,False
X51006466056,SROIE,train,587.0,1471.0,61,61,666,107,True,True,True,True,18,10,60,5,True,True,True,True,2,20,0,True,False,True,1.0,0.32786885245901637,0.0,10.918032786885245,1.7540983606557377,2,4,True,False,False,0.3990482664853841,False,False,False,False,False,0,False,False
X51006466060,SROIE,train,443.0,911.0,32,32,322,64,True,True,True,True,35,10,47,4,True,True,True,True,0,6,1,True,False,True,1.0,0.1875,0.03125,10.0625,2.0,2,4,True,False,False,0.4862788144895719,False,False,False,True,False,1,False,False
X51006466062,SROIE,train,443.0,875.0,30,30,308,63,True,True,True,True,35,10,47,6,True,True,True,True,3,5,1,True,False,True,1.0,0.16666666666666666,0.03333333333333333,10.266666666666667,2.1,2,4,True,False,False,0.5062857142857143,False,False,False,False,False,0,False,False
X51006466065,SROIE,train,623.0,1207.0,44,44,491,97,True,True,True,True,45,10,43,5,True,True,True,True,2,7,0,True,True,True,1.0,0.1590909090909091,0.0,11.159090909090908,2.2045454545454546,3,4,True,False,False,0.5161557580778791,False,False,False,False,False,0,False,False
X51006466066,SROIE,train,619.0,1803.0,68,68,698,124,True,True,True,True,22,10,78,5,True,True,True,True,2,16,0,True,True,True,1.0,0.23529411764705882,0.0,10.264705882352942,1.8235294117647058,3,4,True,False,False,0.34331669439822515,False,False,False,False,False,0,False,False
X51006466778,SROIE,train,615.0,935.0,33,33,283,52,True,True,True,True,19,10,36,7,True,True,True,True,2,5,0,True,False,True,1.0,0.15151515151515152,0.0,8.575757575757576,1.5757575757575757,2,4,True,False,False,0.6577540106951871,False,False,False,False,False,0,False,False
X51006502529,SROIE,train,439.0,851.0,37,37,482,89,True,True,True,True,27,10,70,4,True,True,True,True,2,6,0,True,False,True,1.0,0.16216216216216217,0.0,13.027027027027026,2.4054054054054053,2,4,True,False,False,0.5158636897767332,False,False,False,False,False,0,False,False
X51006502531,SROIE,train,443.0,1319.0,42,42,529,89,True,True,True,True,10,10,75,5,True,True,True,True,2,7,0,True,False,True,1.0,0.16666666666666666,0.0,12.595238095238095,2.119047619047619,2,4,True,False,False,0.33586050037907506,False,False,False,False,False,0,False,False
X51006502533,SROIE,train,623.0,1371.0,46,46,456,82,True,True,True,True,19,10,46,4,True,True,True,True,4,11,0,True,True,True,1.0,0.2391304347826087,0.0,9.91304347826087,1.7826086956521738,3,4,True,False,False,0.45441283734500365,False,False,False,False,False,0,False,False
X51006554833,SROIE,train,588.0,1464.0,61,61,582,105,True,True,True,True,25,10,47,5,False,True,True,True,2,15,0,True,True,True,1.0,0.2459016393442623,0.0,9.540983606557377,1.721311475409836,3,4,True,False,False,0.4016393442622951,True,False,False,False,False,1,False,False
X51006555072,SROIE,train,592.0,982.0,35,35,572,85,True,True,True,True,31,10,99,6,True,True,True,True,5,5,1,True,False,False,1.0,0.14285714285714285,0.02857142857142857,16.34285714285714,2.4285714285714284,1,4,True,False,False,0.6028513238289206,False,False,False,False,False,0,False,False
X51006555125,SROIE,train,588.0,1248.0,26,26,360,65,True,True,True,True,22,10,55,5,True,True,True,True,2,6,0,True,True,True,1.0,0.23076923076923078,0.0,13.846153846153847,2.5,3,4,True,False,False,0.47115384615384615,False,False,False,False,False,0,False,False
X51006555570,SROIE,train,588.0,1728.0,90,90,752,138,True,True,True,True,25,10,47,5,False,True,True,True,2,30,1,True,True,True,1.0,0.3333333333333333,0.011111111111111112,8.355555555555556,1.5333333333333334,3,4,True,False,False,0.3402777777777778,True,False,False,False,False,1,False,False
X51006555780,SROIE,train,616.0,1192.0,79,79,871,163,True,True,True,True,31,10,53,5,True,True,True,True,1,34,0,True,True,True,1.0,0.43037974683544306,0.0,11.025316455696203,2.0632911392405062,3,4,True,False,False,0.5167785234899329,False,False,False,False,False,0,False,False
X51006555784,SROIE,train,616.0,1166.0,72,72,857,157,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.902777777777779,2.1805555555555554,3,4,True,False,False,0.5283018867924528,False,False,False,False,False,0,False,False
X51006555806,SROIE,train,620.0,1204.0,81,81,881,164,True,True,True,True,30,10,53,5,True,True,True,True,1,29,1,True,True,True,1.0,0.35802469135802467,0.012345679012345678,10.876543209876543,2.0246913580246915,3,4,True,False,False,0.5149501661129569,False,False,False,False,False,0,False,False
X51006555814,SROIE,train,616.0,1240.0,87,87,902,172,True,True,True,True,30,10,53,5,True,True,True,True,1,42,0,True,True,True,1.0,0.4827586206896552,0.0,10.367816091954023,1.9770114942528736,3,4,True,False,False,0.4967741935483871,False,False,False,False,False,0,False,False
X51006555817,SROIE,train,620.0,1200.0,79,79,877,163,True,True,True,True,30,10,53,5,True,True,True,True,1,34,0,True,True,True,1.0,0.43037974683544306,0.0,11.10126582278481,2.0632911392405062,3,4,True,False,False,0.5166666666666667,False,False,False,False,False,0,False,False
X51006555818,SROIE,train,620.0,1298.0,100,100,948,186,True,True,True,True,30,10,53,5,True,True,True,True,1,53,0,True,True,True,1.0,0.53,0.0,9.48,1.86,3,4,True,False,False,0.4776579352850539,False,False,False,False,False,0,False,False
X51006556591,SROIE,train,622.0,1245.0,72,72,850,156,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.805555555555555,2.1666666666666665,3,4,True,False,False,0.4995983935742972,False,False,False,False,False,0,False,False
X51006556596,SROIE,train,621.0,1264.0,79,79,886,164,True,True,True,True,30,10,53,5,True,True,True,True,1,34,0,True,True,True,1.0,0.43037974683544306,0.0,11.215189873417721,2.0759493670886076,3,4,True,False,False,0.4912974683544304,False,False,False,False,False,0,False,False
X51006556604,SROIE,train,616.0,1196.0,79,79,881,163,True,True,True,True,30,10,53,5,True,True,True,True,1,36,0,True,True,True,1.0,0.45569620253164556,0.0,11.151898734177216,2.0632911392405062,3,4,True,False,False,0.5150501672240803,False,False,False,False,False,0,False,False
X51006556646,SROIE,train,616.0,1312.0,92,92,936,177,True,True,True,True,30,10,53,5,True,True,True,True,1,42,0,True,True,True,1.0,0.45652173913043476,0.0,10.173913043478262,1.923913043478261,3,4,True,False,False,0.4695121951219512,False,False,False,False,False,0,False,False
X51006556650,SROIE,train,620.0,1200.0,79,79,884,163,True,True,True,True,30,10,53,5,True,True,True,True,1,36,0,True,True,True,1.0,0.45569620253164556,0.0,11.189873417721518,2.0632911392405062,3,4,True,False,False,0.5166666666666667,False,False,False,False,False,0,False,False
X51006556656,SROIE,train,620.0,1224.0,86,86,898,170,True,True,True,True,30,10,53,4,True,True,True,True,1,35,0,True,True,True,1.0,0.4069767441860465,0.0,10.44186046511628,1.9767441860465116,3,4,True,False,False,0.5065359477124183,False,False,False,False,False,0,False,False
X51006556726,SROIE,train,620.0,1172.0,72,72,858,156,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.916666666666666,2.1666666666666665,3,4,True,False,False,0.5290102389078498,False,False,False,False,False,0,False,False
X51006556730,SROIE,train,608.0,918.0,38,38,461,80,True,True,True,True,25,11,68,7,True,True,True,True,2,7,0,True,False,True,1.0,0.18421052631578946,0.0,12.131578947368421,2.1052631578947367,2,4,True,False,False,0.6623093681917211,False,False,False,False,False,0,False,False
X51006556732,SROIE,train,616.0,1182.0,72,72,854,156,True,True,True,True,30,10,53,5,True,True,True,True,1,28,0,True,True,True,1.0,0.3888888888888889,0.0,11.86111111111111,2.1666666666666665,3,4,True,False,False,0.5211505922165821,False,False,False,False,False,0,False,False
X51006556738,SROIE,train,612.0,1254.0,93,93,928,177,True,True,True,True,30,10,53,5,True,True,True,True,1,48,0,True,True,True,1.0,0.5161290322580645,0.0,9.978494623655914,1.903225806451613,3,4,True,False,False,0.4880382775119617,False,False,False,False,False,0,False,False
X51006556815,SROIE,train,622.0,1268.0,79,79,878,164,True,True,True,True,30,10,53,5,True,True,True,True,1,36,0,True,True,True,1.0,0.45569620253164556,0.0,11.113924050632912,2.0759493670886076,3,4,True,False,False,0.49053627760252366,False,False,False,False,False,0,False,False
X51006556818,SROIE,train,616.0,1200.0,79,79,868,164,True,True,True,True,30,10,53,5,True,True,True,True,3,35,0,True,True,True,1.0,0.4430379746835443,0.0,10.987341772151899,2.0759493670886076,3,4,True,False,False,0.5133333333333333,False,False,False,False,False,0,False,False
X51006556823,SROIE,train,616.0,1176.0,72,72,864,157,True,True,True,True,30,10,53,5,True,True,True,True,1,26,0,True,True,True,1.0,0.3611111111111111,0.0,12.0,2.1805555555555554,3,4,True,False,False,0.5238095238095238,False,False,False,False,False,0,False,False
X51006556824,SROIE,train,616.0,1248.0,93,93,934,180,True,True,True,True,30,10,53,5,True,True,True,True,1,38,0,True,True,True,1.0,0.40860215053763443,0.0,10.043010752688172,1.935483870967742,3,4,True,False,False,0.4935897435897436,False,False,False,False,False,0,False,False
X51006556825,SROIE,train,616.0,1184.0,72,72,857,157,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.902777777777779,2.1805555555555554,3,4,True,False,False,0.5202702702702703,False,False,False,False,False,0,False,False
X51006556828,SROIE,train,620.0,1282.0,93,93,924,178,True,True,True,True,30,10,53,5,True,True,True,True,1,44,0,True,True,True,1.0,0.4731182795698925,0.0,9.935483870967742,1.913978494623656,3,4,True,False,False,0.4836193447737909,False,False,False,False,False,0,False,False
X51006556830,SROIE,train,612.0,1256.0,63,63,641,117,True,True,True,True,24,10,100,8,True,True,True,True,6,18,0,True,True,True,1.0,0.2857142857142857,0.0,10.174603174603174,1.8571428571428572,3,4,True,False,False,0.4872611464968153,False,False,False,False,False,0,False,False
X51006556831,SROIE,train,620.0,1256.0,63,63,648,121,True,True,True,True,24,10,100,6,True,True,True,True,2,18,0,True,True,True,1.0,0.2857142857142857,0.0,10.285714285714286,1.9206349206349207,3,4,True,False,False,0.49363057324840764,False,False,False,False,False,0,False,False
X51006556838,SROIE,train,588.0,1216.0,87,87,888,170,True,True,True,True,30,10,53,5,True,True,True,True,1,37,0,True,True,True,1.0,0.42528735632183906,0.0,10.206896551724139,1.9540229885057472,3,4,True,False,False,0.48355263157894735,False,False,False,False,False,0,False,False
X51006556839,SROIE,train,616.0,1200.0,78,78,882,163,True,True,True,True,30,10,53,4,True,True,True,True,1,29,0,True,True,True,1.0,0.3717948717948718,0.0,11.307692307692308,2.08974358974359,3,4,True,False,False,0.5133333333333333,False,False,False,False,False,0,False,False
X51006556840,SROIE,train,621.0,1296.0,73,73,857,158,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.410958904109589,0.0,11.73972602739726,2.164383561643836,3,4,True,False,False,0.4791666666666667,False,False,False,False,False,0,False,False
X51006556841,SROIE,train,616.0,1190.0,71,71,864,157,True,True,True,True,30,10,53,4,True,True,True,True,1,22,0,True,True,True,1.0,0.30985915492957744,0.0,12.169014084507042,2.211267605633803,3,4,True,False,False,0.5176470588235295,False,False,False,False,False,0,False,False
X51006556852,SROIE,train,616.0,1358.0,103,103,972,191,True,True,True,True,30,10,53,5,True,True,True,True,1,53,0,True,True,True,1.0,0.5145631067961165,0.0,9.436893203883495,1.854368932038835,3,4,True,False,False,0.4536082474226804,False,False,False,False,False,0,False,False
X51006556861,SROIE,train,616.0,1216.0,72,72,851,159,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.819444444444445,2.2083333333333335,3,4,True,False,False,0.506578947368421,False,False,False,False,False,0,False,False
X51006557117,SROIE,train,620.0,1245.0,87,87,900,172,True,True,True,True,30,10,53,5,True,True,True,True,1,42,0,True,True,True,1.0,0.4827586206896552,0.0,10.344827586206897,1.9770114942528736,3,4,True,False,False,0.4979919678714859,False,False,False,False,False,0,False,False
X51006557119,SROIE,train,616.0,1150.0,65,65,825,149,True,True,True,True,30,10,53,5,True,True,True,True,1,24,0,True,True,True,1.0,0.36923076923076925,0.0,12.692307692307692,2.292307692307692,3,4,True,False,False,0.5356521739130434,False,False,False,False,False,0,False,False
X51006557161,SROIE,train,616.0,1182.0,72,72,856,157,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.88888888888889,2.1805555555555554,3,4,True,False,False,0.5211505922165821,False,False,False,False,False,0,False,False
X51006557164,SROIE,train,612.0,1208.0,79,79,875,164,True,True,True,True,30,10,53,5,True,True,True,True,1,34,0,True,True,True,1.0,0.43037974683544306,0.0,11.075949367088608,2.0759493670886076,3,4,True,False,False,0.5066225165562914,False,False,False,False,False,0,False,False
X51006557168,SROIE,train,620.0,1208.0,79,79,878,164,True,True,True,True,30,10,53,5,True,True,True,True,1,36,0,True,True,True,1.0,0.45569620253164556,0.0,11.113924050632912,2.0759493670886076,3,4,True,False,False,0.5132450331125827,False,False,False,False,False,0,False,False
X51006557170,SROIE,train,612.0,1160.0,72,72,846,157,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.75,2.1805555555555554,3,4,True,False,False,0.5275862068965518,False,False,False,False,False,0,False,False
X51006557178,SROIE,train,620.0,1176.0,72,72,852,157,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.833333333333334,2.1805555555555554,3,4,True,False,False,0.5272108843537415,False,False,False,False,False,0,False,False
X51006557179,SROIE,train,620.0,1176.0,72,72,854,157,True,True,True,True,30,10,53,5,True,True,True,True,1,28,0,True,True,True,1.0,0.3888888888888889,0.0,11.86111111111111,2.1805555555555554,3,4,True,False,False,0.5272108843537415,False,False,False,False,False,0,False,False
X51006557184,SROIE,train,619.0,1220.0,72,72,859,157,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.930555555555555,2.1805555555555554,3,4,True,False,False,0.5073770491803279,False,False,False,False,False,0,False,False
X51006557185,SROIE,train,616.0,1224.0,86,86,904,172,True,True,True,True,30,10,53,6,True,True,True,True,1,40,0,True,True,True,1.0,0.46511627906976744,0.0,10.511627906976743,2.0,3,4,True,False,False,0.5032679738562091,False,False,False,False,False,0,False,False
X51006557188,SROIE,train,616.0,1200.0,79,79,875,164,True,True,True,True,30,10,53,5,True,True,True,True,1,29,0,True,True,True,1.0,0.3670886075949367,0.0,11.075949367088608,2.0759493670886076,3,4,True,False,False,0.5133333333333333,False,False,False,False,False,0,False,False
X51006557193,SROIE,train,618.0,1234.0,72,72,856,157,True,True,True,True,30,10,53,5,True,True,True,True,1,30,0,True,True,True,1.0,0.4166666666666667,0.0,11.88888888888889,2.1805555555555554,3,4,True,False,False,0.5008103727714749,False,False,False,False,False,0,False,False
X51006557195,SROIE,train,620.0,1276.0,100,100,946,185,True,True,True,True,30,10,53,5,True,True,True,True,1,50,0,True,True,True,1.0,0.5,0.0,9.46,1.85,3,4,True,False,False,0.48589341692789967,False,False,False,False,False,0,False,False
X51006557198,SROIE,train,620.0,1264.0,94,94,928,179,True,True,True,True,30,10,53,5,True,True,True,True,1,43,0,True,True,True,1.0,0.4574468085106383,0.0,9.872340425531915,1.9042553191489362,3,4,True,False,False,0.49050632911392406,False,False,False,False,False,0,False,False
X51006557199,SROIE,train,616.0,1238.0,86,86,901,171,True,True,True,True,30,10,53,5,True,True,True,True,1,42,0,True,True,True,1.0,0.4883720930232558,0.0,10.476744186046512,1.9883720930232558,3,4,True,False,False,0.4975767366720517,False,False,False,False,False,0,False,False
X51006557202,SROIE,train,604.0,1172.0,71,71,823,154,True,True,True,True,30,10,53,5,True,True,True,True,1,24,0,True,True,True,1.0,0.3380281690140845,0.0,11.591549295774648,2.1690140845070425,3,4,True,False,False,0.515358361774744,False,False,False,False,False,0,False,False
X51006557210,SROIE,train,616.0,1208.0,79,79,878,164,True,True,True,True,30,10,53,5,True,True,True,True,1,35,0,True,True,True,1.0,0.4430379746835443,0.0,11.113924050632912,2.0759493670886076,3,4,True,False,False,0.5099337748344371,False,False,False,False,False,0,False,False
X51006557213,SROIE,train,620.0,1184.0,72,72,856,158,True,True,True,True,30,10,53,5,True,True,True,True,1,25,0,True,True,True,1.0,0.3472222222222222,0.0,11.88888888888889,2.1944444444444446,3,4,True,False,False,0.5236486486486487,False,False,False,False,False,0,False,False
X51006557508,SROIE,train,616.0,1224.0,87,87,899,172,True,True,True,True,30,10,53,5,True,True,True,True,1,41,0,True,True,True,1.0,0.47126436781609193,0.0,10.333333333333334,1.9770114942528736,3,4,True,False,False,0.5032679738562091,False,False,False,False,False,0,False,False
X51006619341,SROIE,train,888.0,1978.0,37,37,553,99,True,True,True,True,22,8,97,7,True,True,True,True,1,4,0,True,False,True,1.0,0.10810810810810811,0.0,14.945945945945946,2.675675675675676,2,4,True,False,False,0.448938321536906,False,False,False,False,False,0,False,False
X51006619342,SROIE,train,888.0,1681.0,27,27,427,78,True,True,True,True,27,8,96,7,True,True,True,True,2,2,0,True,False,True,1.0,0.07407407407407407,0.0,15.814814814814815,2.888888888888889,2,4,True,False,False,0.528256989886972,False,False,False,False,False,0,False,False
X51006619343,SROIE,train,888.0,2185.0,50,50,592,117,True,True,True,True,27,8,96,8,True,True,True,True,1,8,0,True,False,True,1.0,0.16,0.0,11.84,2.34,2,4,True,False,False,0.4064073226544622,False,False,False,False,False,0,False,False
X51006619496,SROIE,train,888.0,2160.0,44,44,625,123,True,True,True,True,17,8,78,5,True,True,True,True,2,5,1,True,False,True,1.0,0.11363636363636363,0.022727272727272728,14.204545454545455,2.7954545454545454,2,4,True,False,False,0.4111111111111111,False,False,False,False,False,0,False,False
X51006619545,SROIE,train,880.0,3123.0,96,96,1270,237,True,True,True,True,18,12,73,8,True,True,True,True,0,27,0,True,True,False,1.0,0.28125,0.0,13.229166666666666,2.46875,2,4,True,False,False,0.281780339417227,False,False,False,True,False,1,False,False
