doc_id,dataset,split,min_confidence,mean_confidence,min_margin,mean_margin,n_fields,n_correct,n_recoverable,any_error,any_unrecoverable,address_prediction,company_prediction,date_prediction,total_prediction
X51005724627,SROIE,train,0.8811586632600484,0.9652695757323941,0.0005665748704349882,0.010761707158165379,4,4.0,4.0,0.0,0.0,LOT 276 JALAN BANTING,R KEDAI PAPAN YEW CHUAN,31/03/2018,174.90
X51005724629,SROIE,train,0.8787546489386628,0.9648464006985193,0.0010588450904333024,0.009330179547890255,4,4.0,4.0,0.0,0.0,LOT 276 JALAN BANTING,R KEDAI PAPAN YEW CHUAN,17/03/2018,174.90
X51005741944,SROIE,train,0.8561882375740758,0.9566045952155328,0.0010580213349796752,0.06580096096222648,4,4.0,4.0,0.0,0.0,JALAN LAPANGAN TERBANG SUBANG,TAX INVOICE BHPETROL SUBANG AIRPORT,18-01-2018,41.95
X51005742068,SROIE,train,0.4209889423950991,0.8502947832882265,0.0001708896469232446,0.3084799487384156,4,3.0,4.0,1.0,0.0,"BHPETROL PALEKBANG LOT 1626,MUKIM KAMPUNG LAUT",BHPETROL PALEKBANG,24-03-2018,1.000
X51005745183,SROIE,train,0.7953385011173801,0.9434141002013255,0.002887669527820269,0.2556074620808747,4,4.0,4.0,0.0,0.0,"NO 3,JALAN TAMAN JAS'A 2; SECTION U6,40150 SHAH ALAM.",BILLION SIX ENTERPRISE,22/02/2018,63.80
X51005745187,SROIE,train,0.7821108869856706,0.9420538903140601,0.0006795186675215836,0.005540072794116224,4,2.0,4.0,1.0,0.0,GOODS SOLD ARE NOT RETURNABLE THANK YOU,GOODS SOLD ARE NOT RETURNABLE THANK YOU SLF CASH & CARRY,03/02/2018,20.00
X51005745188,SROIE,train,0.7959754267632235,0.9369627541131114,1.1156667911738083e-07,0.01893046512888527,4,3.0,4.0,1.0,0.0,"NO.15,JLN TSJ2,TMN SUBANG JASA,",SLF CASH & CARRY,CS00241867 DATE: 02/02/2018,45.28
X51005745190,SROIE,train,0.87170973619764,0.9532965634565252,0.0002469681898347176,0.2381947194825172,4,4.0,4.0,0.0,0.0,"OFF JALAN BATU TIGA SUNGAI BULOH SEKSYEN U3 SHAH ALAM,40150",SUPER SEVEN CASH & CARRY SDN BHD,12-02-2018,RM367.10
X51005745214,SROIE,train,0.8190750041059102,0.9382980505212034,0.0055802748455966444,0.27272128550238806,4,3.0,4.0,1.0,0.0,TAMAN BERKELEY,"99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",07-02-18,45.34
X51005745249,SROIE,train,0.8714292972231813,0.9382966948388625,8.013629164127511e-05,0.21596131768854362,4,3.0,4.0,1.0,0.0,"JALAN SS6/5A,PUSAT BANDAR KELANA JAYA, 47301 PETALING JAYA,SELANGOR,MALAYSIA","SUBWAY#42210-0 PHONE 03-78870693 URBAN IDEA SDN BHD (417940-M), A-G-06,DATARAN GLOMAC,",27/02/2018,RM24.00
X51005745296,SROIE,train,0.7359941147152236,0.9265695789105199,0.0033015065202787186,0.00990952085122157,4,4.0,4.0,0.0,0.0,"NO. 9-G,JALAN PERUBATAN 2, PANDAN INDAH,55100 KUALA LUMPUR.",SUSHI MENTAI - PANDAN INDAH KMF FOODICIOUS SDN BHD (1132106-H),09-04-2018,31.00
X51005746140,SROIE,train,0.41932792759632104,0.8461555021861014,0.0006111256930325659,0.02954584835146082,4,3.0,4.0,1.0,0.0,"9,JALAN SUBANG JASA 3,",YONG CEN ENTERPRISE,02/03/2018,59.99
X51005749895,SROIE,train,0.7669049365018386,0.917720800410299,0.001452659900795239,0.23656033522587064,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINOUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (M) SDN BHD CO-REG:860671-D LOT 1851-A & 1851-B,JALAN KPB 6,",02-03-18,RM 71.90
X51005749905,SROIE,train,0.8146364962618048,0.9309193118860092,0.0010065837037912528,0.23859541957033584,4,4.0,4.0,0.0,0.0,"NO: G3,BLK G,JLN PJU 1A/3, ARA DAMANSARA,47301 PETALING JAYA,SELANGOR DARUL EHSAN.",ENW HARDWARE CENTRE (M) SDN. BHD.,10/03/2018,34.00
X51005749912,SROIE,train,0.8462923802525926,0.9455196107015732,0.0006188713427841552,0.29588079523726596,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR","MR. D.I.Y. (M) SDN BHD CO-REG : 860671-D LOT 1851-A & 1851-B,JALAN KPB 6,",28-03-18,38.80
X51005757199,SROIE,train,0.8365826625673733,0.9472441802372253,0.0037853376999179567,0.2860197822331131,4,2.0,4.0,1.0,0.0,POPULAR BOOK,POPULAR BOOK CO. (M) SDN BHD,01/03/18,10.00
X51005757201,SROIE,train,0.8613568259721128,0.9581608004332033,9.861908337616132e-05,0.25819792843590117,4,3.0,4.0,1.0,0.0,"3RD FLR,AEON TAMAN MALURI SC","AEON CO. (M) BHD. (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",28/02/2018,100.00
X51005757235,SROIE,train,0.8906164613621806,0.9695463192466951,0.0003243841165039285,0.25172948107460713,4,4.0,4.0,0.0,0.0,"3RD FLR,AEON TAMAN MALURI SC","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",09/03/2018,31.00
X51005757243,SROIE,train,0.8361222324112239,0.9475974073209364,0.004365250900319917,0.28374239137478197,4,2.0,4.0,1.0,0.0,POPULAR BOOK,POPULAR BOOK CO. (M) SDN BHD,11/03/18,50.00
X51005757248,SROIE,train,0.8735476898425263,0.9655273987489159,0.0003809313192948416,0.2513607019234052,4,3.0,4.0,1.0,0.0,"3RD FLR,AEON TAMAN MALURI SC","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",12/03/2018,42.48
X51005757273,SROIE,train,0.8054209529054845,0.9331973574726828,0.0031421055814503385,0.2377103132501361,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (KUCHAI) SDN BHD,12-03-18,RM 45.00
X51005757286,SROIE,train,0.577477308187901,0.88709564127421,0.0018655709187612723,0.2693036340025351,4,4.0,4.0,0.0,0.0,"13-1,JALAN PJU 5/10, DATARAN SUNWAY,KOTA DAMANSARA, 47810,PETALING JAYA,SELANGOR",TSH POWER HARDWARE TRADING,10/10/2017,8.00
X51005757290,SROIE,train,0.7757072701467642,0.9283630205436537,0.0008078264109249167,0.2545184192239238,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,17-03-18,RM 42.90
X51005757294,SROIE,train,0.7829579822707038,0.9351802146583479,0.004491271938310226,0.2735380612072796,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,18-03-18,RM 10.60
X51005757304,SROIE,train,0.9291377564487953,0.9624582154588656,0.007118678025640923,0.2933337714489872,4,4.0,4.0,0.0,0.0,"DAISO JAPAN,IOI MALL","#000002 BAIFU (M) SDN BHD COMPANY NO(814198-X) DAISO JAPAN,IOI MALL",20/03/2018,RM35.40
X51005757323,SROIE,train,0.7898853373440844,0.9350157923081371,0.000981330194549268,0.24875577587155753,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,26-03-18,RM 28.00
X51005757324,SROIE,train,0.7907192863729883,0.9351607595018463,0.001972233112292554,0.2659151478145957,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,25-03-18,RM 50.80
X51005757346,SROIE,train,0.7786002133693107,0.9347251660514001,0.0026834442587380103,0.2693177541016432,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,23-03-18,RM 26.10
X51005757349,SROIE,train,0.0,0.6949939736287811,0.0,0.09290226844142571,4,1.0,3.0,1.0,1.0,GOLDEN KEY MAKER,GOLDEN KEY MAKER,,16.00
X51005757349(1),SROIE,train,0.0,0.6949939736287811,0.0,0.09290226844142571,4,1.0,3.0,1.0,1.0,GOLDEN KEY MAKER,GOLDEN KEY MAKER,,16.00
X51005757349(2),SROIE,train,0.0,0.6949939736287811,0.0,0.09290226844142571,4,1.0,3.0,1.0,1.0,GOLDEN KEY MAKER,GOLDEN KEY MAKER,,16.00
X51005757351,SROIE,train,0.7706941225905655,0.9293503601566788,0.002220063148573148,0.28953498479837536,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,24-03-18,RM 14.90
X51005757351(1),SROIE,train,0.7706941225905655,0.9293503601566788,0.002220063148573148,0.28953498479837536,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,24-03-18,RM 14.90
X51005757351(2),SROIE,train,0.7706941225905655,0.9293503601566788,0.002220063148573148,0.28953498479837536,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,24-03-18,RM 14.90
X51005757353,SROIE,train,0.7734198460455036,0.9296861317857917,0.0006362732282879646,0.24617059539858027,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,24-03-18,RM 12.30
X51005757353(1),SROIE,train,0.7734198460455036,0.9296861317857917,0.0006362732282879646,0.24617059539858027,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,24-03-18,RM 12.30
X51005757353(2),SROIE,train,0.7734198460455036,0.9296861317857917,0.0006362732282879646,0.24617059539858027,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (M) SDN BHD,24-03-18,RM 12.30
X51005763940,SROIE,train,9.412210346419604e-08,0.6892220849438371,2.2777897744206156e-09,0.043776439671398666,4,3.0,3.0,1.0,1.0,"LOT 1F-01&02,1ST FLR,PARADIGM MALL,",HARVEY NORMAN HARVEY NORMAN M'SIA PARADIGM MALL ELITETRAX MARKETING SDN BHD (616227-D),DATE,60.00
X51005763940(1),SROIE,train,9.412210346419604e-08,0.6892220849438371,2.2777897744206156e-09,0.043776439671398666,4,3.0,3.0,1.0,1.0,"LOT 1F-01&02,1ST FLR,PARADIGM MALL,",HARVEY NORMAN HARVEY NORMAN M'SIA PARADIGM MALL ELITETRAX MARKETING SDN BHD (616227-D),DATE,60.00
X51005763940(2),SROIE,train,9.412210346419604e-08,0.6892220849438371,2.2777897744206156e-09,0.043776439671398666,4,3.0,3.0,1.0,1.0,"LOT 1F-01&02,1ST FLR,PARADIGM MALL,",HARVEY NORMAN HARVEY NORMAN M'SIA PARADIGM MALL ELITETRAX MARKETING SDN BHD (616227-D),DATE,60.00
X51005806678,SROIE,train,0.6737157872804072,0.9117438740511179,0.0004971953198301682,0.24890920875650283,4,3.0,4.0,1.0,0.0,"355,JALAN BANDAR MELAWATI,",KAISON FURNISHING SDN BHD,29-01-18,"2,197.00"
X51005806679,SROIE,train,0.8424947749144903,0.950002683994426,0.001630809643968889,0.016944306740382498,4,3.0,4.0,1.0,0.0,"129,JALAN TUN H.S LEE,",LEE WAH FLORIST SDN BHD,02/02/2018,353.00
X51005806685,SROIE,train,0.8784737782028862,0.9631054500356914,9.917859820784969e-05,0.26573662907821527,4,3.0,4.0,1.0,0.0,ADVANCO COMPANY,ADVANCO COMPANY,17/01/2018,29.00
X51005806698,SROIE,train,0.888579619034555,0.9656757997539958,0.00017023962858120356,0.26721529793413656,4,2.0,4.0,1.0,0.0,ADVANCO COMPANY,ADVANCO COMPANY,28/02/2018,11.60
X51005806702,SROIE,train,0.7224174583151566,0.9251458525497224,0.0011794908956851424,0.2547759731834907,4,3.0,4.0,1.0,0.0,SINNATHAMBY HOLDINGS,CASH SALE SINNATHAMBY HOLDINGS SDN. BHD.,06/02/2018,13.50
X51005806703,SROIE,train,0.8848341948381699,0.9567335694732583,0.007795414487629659,0.25636052079760596,4,3.0,4.0,1.0,0.0,CASH SALE,CASH SALE SINNATHAMBY HOLDINGS SDN. BHD. (249336-T),06/02/2018,109.70
X51005806716,SROIE,train,0.6987012565741793,0.9180049180391807,0.0001827737714523714,0.2660874990426487,4,3.0,4.0,1.0,0.0,"COMPANY REG. NO. : 725186-V NO 1&3,JALAN WANGSA DELIMA 12, WANGSA LINK,WANGSA MAJU,",ADVANCO COMPANY,17/01/2018,50.00
X51005889296,SROIE,train,0.781263027127566,0.9422395533914765,0.0029608092121153895,0.014027270408159126,4,4.0,4.0,0.0,0.0,NO 2A JALAN COCHRANE,IKANO HANDEL SDN BHD,25/04/18,22.00
X51006008057,SROIE,train,0.909861338471427,0.9662778633701178,0.0011671297269945091,0.24814121025019487,4,4.0,4.0,0.0,0.0,"P6,BLOCK C,GM KLANG WHOLESALE CITY, JALAN KASUARINA 1,","TRENDYMAX (M) SDN. BHD. COMPANY REG. NO. : (583246-A). P6,BLOCK C,GM KLANG WHOLESALE CITY,",15/01/2018,329.10
X51006008073,SROIE,train,0.8770700223466195,0.963552483698771,0.001983698088309005,0.2667984986157861,4,4.0,4.0,0.0,0.0,"NO 18,20,22,JALAN BUNGA TANJONG 2/16,",PRINT EXPERT SDN BHD,12/01/2018,100.00
X51006008074,SROIE,train,0.6529586386120955,0.9058585829278629,0.002545256088704595,0.25251472392951535,4,3.0,4.0,1.0,0.0,"NO 18,20,22,JALAN BUNGA TANJONG 2/16,",PRINT EXPERT SDN BHD,12/01/2018,4.24
X51006008086,SROIE,train,0.857301404161906,0.9502226137404741,0.000615097471576953,0.2497134985827118,4,2.0,4.0,1.0,0.0,POPULAR BOOK,POPULAR BOOK CO. (M) SDN BHD,24/01/18,16.90
X51006008089,SROIE,train,0.8090143472950627,0.9359837242796105,0.0016742496768189508,0.011667757983460508,4,3.0,4.0,1.0,0.0,"NO 8,JALAN 7/118B,DESA TUN RAZAK",POPULAR BOOK CO. (M) SDN BHD,27/02/18,40.99
X51006008091,SROIE,train,0.7122434451940145,0.9096548164011571,0.0016414958782011713,0.022242612836404912,4,2.0,4.0,1.0,0.0,POPULAR BOOK,POPULAR BOOK CO. (M) SDN BHD,05/03/18,11.00
X51006008095,SROIE,train,0.882905594662828,0.9548199836883867,0.0013239411086337638,0.24766648870588004,4,4.0,4.0,0.0,0.0,"12,JALAN BUNGA TANJUNG,",BOON SENG PAPER SDN BHD (1248717-W),19/03/2018,31.80
X51006008197,SROIE,train,0.8115935843008666,0.9515195496743825,0.00021926807971894835,0.3268654739354982,4,4.0,4.0,0.0,0.0,AUTOROUTE RABAT MEKNES,RELAIS TOTAL OULMES,30/03/2018,56.00
X51006311758,SROIE,train,0.8326236562574628,0.9498684279297214,0.003619575772421779,0.022067630019803774,4,2.0,4.0,1.0,0.0,TONYMOLY VIVA CITY,"TONYMOLY VIVA CITY (TONYMOLY SHOP (95874)) UNIT L1-044B,VIVACITY MEGAMALL,",29-03-2018,100.62
X51006311764,SROIE,train,0.6949201347910489,0.9134063224165363,0.0030972457488487315,0.015556208230220414,4,3.0,4.0,1.0,0.0,TONYMOLY VIVA CITY,"TONYMOLY VIVA CITY (TONYMOLY SHOP (95874)) UNIT L1-044B,VIVACITY MEGAMALL,",29-03-2018,39.90
X51006311764(1),SROIE,train,0.6949201347910489,0.9134063224165363,0.0030972457488487315,0.015556208230220414,4,3.0,4.0,1.0,0.0,TONYMOLY VIVA CITY,"TONYMOLY VIVA CITY (TONYMOLY SHOP (95874)) UNIT L1-044B,VIVACITY MEGAMALL,",29-03-2018,39.90
X51006311767,SROIE,train,0.703592667812309,0.9047486906470177,0.003663292127476736,0.17119119497471447,4,2.0,4.0,1.0,0.0,TONYMOLY VIVA CITY,"TONYMOLY VIVA CITY (TONYMOLY SHOP (95874)) UNIT L1-044B,VIVACITY MEGAMALL,",29/03/2018,48.93
X51006311767(1),SROIE,train,0.703592667812309,0.9047486906470177,0.003663292127476736,0.17119119497471447,4,2.0,4.0,1.0,0.0,TONYMOLY VIVA CITY,"TONYMOLY VIVA CITY (TONYMOLY SHOP (95874)) UNIT L1-044B,VIVACITY MEGAMALL,",29/03/2018,48.93
X51006311778,SROIE,train,0.7815588371249785,0.9394578168380362,0.0009198812178425886,0.2860451503556122,4,3.0,4.0,1.0,0.0,"UNIT G-5B,GROUND FLOOR,WISMA UOA II, NO 21,JALAN PINANG, 50450 KUALA LUMPUR,MALAYSIA","EXPRINT' ANZEL ADVERTISING (M) SDN BHD (759765-H) UNIT G-5B,GROUND FLOOR,WISMA UOA II,",21/03/2018,10.00
X51006311778(1),SROIE,train,0.7815588371249785,0.9394578168380362,0.0009198812178425886,0.2860451503556122,4,3.0,4.0,1.0,0.0,"UNIT G-5B,GROUND FLOOR,WISMA UOA II, NO 21,JALAN PINANG, 50450 KUALA LUMPUR,MALAYSIA","EXPRINT' ANZEL ADVERTISING (M) SDN BHD (759765-H) UNIT G-5B,GROUND FLOOR,WISMA UOA II,",21/03/2018,10.00
X51006311779,SROIE,train,0.896113540151018,0.9654931743692269,0.0007346976098111524,0.27259728450729415,4,3.0,4.0,1.0,0.0,"UNIT G-5B,GROUND FLOOR,WISMA UOA II, NO 21,JALAN PINANG, 50450 KUALA LUMPUR,MALAYSIA","EXPRINT' ANZEL ADVERTISING (M) SDN BHD (759765-H) UNIT G-5B,GROUND FLOOR,WISMA UOA II,",27/03/2018,100.00
X51006311779(1),SROIE,train,0.896113540151018,0.9654931743692269,0.0007346976098111524,0.27259728450729415,4,3.0,4.0,1.0,0.0,"UNIT G-5B,GROUND FLOOR,WISMA UOA II, NO 21,JALAN PINANG, 50450 KUALA LUMPUR,MALAYSIA","EXPRINT' ANZEL ADVERTISING (M) SDN BHD (759765-H) UNIT G-5B,GROUND FLOOR,WISMA UOA II,",27/03/2018,100.00
X51006311780,SROIE,train,0.8551716219809266,0.9322756344228214,0.0004907384761859701,0.22285126789061055,4,4.0,4.0,0.0,0.0,"LOT 1851-A & 1851-B,JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN,SELANGOR",MR. D.I.Y. (KUCHAI) SDN BHD,15-03-18,RM 119.70
X51006327976,SROIE,train,0.8007849223204951,0.9390491259499136,0.0006231889133287982,0.2516325288144823,4,3.0,4.0,1.0,0.0,F-G-01 JALAN SS 6/5B DATARAN GLOMAC. KELANA JAYA 47301 PETALING JAYA. SELANGOR,PREMIO PREMIO STATIONERY SDN BHD,08/02/2017,25.44
X51006327978,SROIE,train,0.8650515926363042,0.9508918026437871,0.000285057281064649,0.2535500142320675,4,4.0,4.0,0.0,0.0,"LOT 1504,BATU 8 1/2,JALAN KLANG LAMA,","Y SOON FATT S/B (81497-P) LOT 1504,BATU 8 1/2,JALAN KLANG LAMA, 46000 PETALING JAYA,SELANGOR.",9/2/2017,362.50
X51006328913,SROIE,train,0.0,0.7238929163395418,0.0,0.0034850596720014393,4,3.0,3.0,1.0,1.0,"NO.49,JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM,SELANGOR D.E.",BEMED (SP) SDN. BHD.,,165.00
X51006328919,SROIE,train,0.715879756100825,0.9254845254696036,0.005439222891916673,0.03056243644932166,4,4.0,4.0,0.0,0.0,"NO.12,JALAN SS4C/5,PETALING JAYA",B & BEST RESTAURANT,10/02/2017,7.40
X51006328920,SROIE,train,0.8639260446164243,0.94068522576008,0.005095892961265225,0.02745743141555415,4,4.0,4.0,0.0,0.0,"AN SS4C/5,PETALING JAYA",B & BEST RESTAURANT,20/03/2017,14.85
X51006329395,SROIE,train,0.6948752821107338,0.9201244053445334,0.004320488729015692,0.0182505910115055,4,4.0,4.0,0.0,0.0,"NO.12,JALAN SS4C/5,PETALING JAYA",B & BEST RESTAURANT,10/02/2017,7.40
X51006329395(1),SROIE,train,0.6948752821107338,0.9201244053445334,0.004320488729015692,0.0182505910115055,4,4.0,4.0,0.0,0.0,"NO.12,JALAN SS4C/5,PETALING JAYA",B & BEST RESTAURANT,10/02/2017,7.40
X51006329399,SROIE,train,0.6238935496817231,0.9044575290217906,0.005746516713654892,0.03727633069017576,4,3.0,4.0,1.0,0.0,"69 JALAN NOVA U5/N,SEKSYEN U5 SUBANG BE",OLIVE9 PHARMACY SDN BHD,CS00168420 DATE: 31/03/2017,12.19
X51006329399(1),SROIE,train,0.6238935496817231,0.9044575290217906,0.005746516713654892,0.03727633069017576,4,3.0,4.0,1.0,0.0,"69 JALAN NOVA U5/N,SEKSYEN U5 SUBANG BE",OLIVE9 PHARMACY SDN BHD,CS00168420 DATE: 31/03/2017,12.19
X51006329402,SROIE,train,0.8188365027434558,0.9152520647432743,0.0028519560902545704,0.25069830426314077,4,3.0,4.0,1.0,0.0,GOODS SOLD AR NOT RETURNABLE. TQ,REF NO: 0 GOODS SOLD AR NOT RETURNABLE. TQ SEGI CASH & CARRY SDN. BHD.,06/04/17,50.45
X51006329402(1),SROIE,train,0.8188365027434558,0.9152520647432743,0.0028519560902545704,0.25069830426314077,4,3.0,4.0,1.0,0.0,GOODS SOLD AR NOT RETURNABLE. TQ,REF NO: 0 GOODS SOLD AR NOT RETURNABLE. TQ SEGI CASH & CARRY SDN. BHD.,06/04/17,50.45
X51006332575,SROIE,train,0.8002713511520645,0.9445878926390413,0.0029917299511108553,0.26926811508966075,4,4.0,4.0,0.0,0.0,"LOT F15,GIANT BANDAR PUTERI",TANJONGMAS BOOKCENTRE (PJ) SDN BHD,17/03/2017,62.00
X51006332575(1),SROIE,train,0.8002713511520645,0.9445878926390413,0.0029917299511108553,0.26926811508966075,4,4.0,4.0,0.0,0.0,"LOT F15,GIANT BANDAR PUTERI",TANJONGMAS BOOKCENTRE (PJ) SDN BHD,17/03/2017,62.00
X51006332649,SROIE,train,0.0,0.7209631041320996,0.0,0.0013833677365859554,4,3.0,3.0,1.0,1.0,"NO.49,JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM,SELANGOR D.E.",BEMED (SP) SDN. BHD.,,217.00
X51006334699,SROIE,train,0.7442527523481663,0.8903693005482812,0.003798654405478219,0.22149013453781285,4,2.0,4.0,1.0,0.0,"FOR FEEDBACK OR COMPLAINT,PLEASE CALL",011-3194 0284 *REDEEM VOUCHER BEFORE POINTS EXPIRY!* SEGI CASH & CARRY SDN.BHD,05 JAN 2017,12.61
X51006334741,SROIE,train,0.7397590970018977,0.8922212781563428,0.0026572281739731807,0.2290009892884351,4,2.0,4.0,1.0,0.0,"FOR FEEDBACK OR COMPLAINT,PLEASE CALL","THANK YOU. PLEASE COME AGAIN. GOODS SOLD ARE NOT RETURNABLE. FOR FEEDBACK OR COMPLAINT,PLEASE CALL",04 JAN 2017,20.05
X51006334926,SROIE,train,0.8238916325160003,0.9411316444034463,0.0023449904088411744,0.26156382380513943,4,3.0,4.0,1.0,0.0,"LEVEL 6,BANGUNAN TH,DAMANSARA UPTOWN3 NO.3,JALAN SS21/39,47400 PETALING JAYA",YOUR ORDER NUMBER IS 264 GOLDEN ARCHES RESTAURANTS SDN BHD,25/12/2016,21.18
X51006335314,SROIE,train,0.8931750412746169,0.952547335429272,0.0008223452381224128,0.2318128688107561,4,4.0,4.0,0.0,0.0,"NO 2,JALAN BULAN BM U5/BM,SEKSYEN U5,",MEI LET RESTAURANT,22/01/2017,67.85
X51006335547,SROIE,train,0.8553655094332625,0.9600742270686602,6.461229404175484e-06,0.05081370199492155,4,3.0,4.0,1.0,0.0,"KING'S CONFECTIONERY S/B 273500-U (GKJ) LOT NO. G23,GIANT KELANA JAYA LOT PT244,JLN PERBANDARAN SS6/4","KING'S CONFECTIONERY S/B 273500-U (GKJ) LOT NO. G23,GIANT KELANA JAYA LOT PT244,JLN PERBANDARAN SS6/4",DATE:02/02/17 19:46,0.42
X51006335552,SROIE,train,0.8549900582610859,0.9348487692024128,0.0008700536325035868,0.23562321624378996,4,4.0,4.0,0.0,0.0,"YONG SOON FATT S/B (81497-P) LOT 1504,BATU 8 1/2,JALAN KLANG LAMA, 46000 PETALING JAYA,SELANGOR.","YONG SOON FATT S/B (81497-P) LOT 1504,BATU 8 1/2,JALAN KLANG LAMA, 46000 PETALING JAYA,SELANGOR.",6/2/2017,758.70
X51006349086,SROIE,train,0.6898289385830703,0.9176096138387125,0.0007021784872948134,0.02515523390060445,4,2.0,4.0,1.0,0.0,AMPANG 210,AMPANG 210 FIRST CITY PARKING SDN BHD,16/04/2018,RM0.40
X51006350750,SROIE,train,0.8324467064323985,0.9481886354485296,0.00047771664823570426,0.258711125324918,4,4.0,4.0,0.0,0.0,"19,JALAN KANCIL,",GL HANDICRAFT & TAII ORING,27/03/2018,130.00
X51006350763,SROIE,train,0.8382053157248089,0.9488478388609568,8.799219233968092e-05,0.2608688734452411,4,3.0,4.0,1.0,0.0,GL HANDICRAFT & TAII ORING,GL HANDICRAFT & TAII ORING,09/04/2018,104.00
X51006387740,SROIE,train,0.767623112681627,0.9396976995817525,0.0009499910179353588,0.013288236160431371,4,3.0,4.0,1.0,0.0,44 JALAN SS21/58 DAMANSARA UTAMA,ARTRANGE STATIONERS & PRINT SDN BHD,10/04/2017,14.53
X51006387812,SROIE,train,0.7202540465593317,0.9044089312198194,0.009557116527458276,0.13005175590663862,4,4.0,4.0,0.0,0.0,"LOT F21 @ 22,CITTA MALL",TIMES BOOKSTORES,23/04/2017,12.37
X51006387813,SROIE,train,0.8655887592955628,0.9559366832056656,0.0022085920818841753,0.005987459583167848,4,4.0,4.0,0.0,0.0,"1A/4B,JLN PJU 1,ARA DAMANSARA,",TOKYO KITCHEN (CITTA MALL) TOKYO KITCHEN SDN BHD,23-04-2017,113.80
X51006387847,SROIE,train,0.0,0.7231584575340869,0.0,0.005390619307775596,4,3.0,3.0,1.0,1.0,"NO.49,JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM,SELANGOR D.E.",POSTED BEMED (SP) SDN. BHD.,,635.00
X51006387850,SROIE,train,0.6625508149090731,0.9093873563539284,0.0019144010416628499,0.02169478135023828,4,3.0,4.0,1.0,0.0,"9,JALAN SUBANG JASA 3,",POSTED YONG CEN ENTERPRISE,RECEIPT # CS00633950 DATE: 25/04/2017,25.00
