receipt_id,ocr_path,label_path,image_path,company,date,address,total,num_ocr_lines,ocr_full_text,total_num,date_format,total_in_ocr_exact,total_clean,base_receipt_id,company_len,address_len,ocr_text_len,company_in_ocr_exact,date_in_ocr_exact,address_in_ocr_exact,ocr_text_norm,company_norm,company_in_ocr_norm,date_norm,date_in_ocr_norm,address_norm,address_in_ocr_norm,total_norm,total_in_ocr_norm,img_width,img_height,aspect_ratio,ocr_lines_per_height,ocr_chars_per_height,date_parsed,date_std,year,month,address_len_bin,company_len_bin,hard_receipt,num_field_failures
X51005255805,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005255805.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005255805.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005255805.jpg,SAM SAM TRADING CO,29-12-2017,"67,JLN MEWAH 25/63 TMN SRI MUDA, 40400 SHAH ALAM.",14.10,51,"SAM SAM TRADING CO (742016-W) 67,JLN MEWAH 25/63 TMN SRI MUDA, 40400 SHAH ALAM. TEL/FAX : 03-51213881 GST NO: 001006288896 TAX INVOICE HE EOG UNICORN TWIN SUPER GLUE USG-99- 9557368063013 SS EZL A4 CYBER MIX COLOR PAPER 100'S8 2 008 1 X 5.20 5.20 S 1 X 8.90 8.90 S INV:R000721136 01 SWH WC5 NO. QTY: : SAM SAM 2 NO. ITEMS: CAS TIME : 20:17 2 TAX AMT (S) 6% GST 6% TAX AMT (Z) GST 0% TAX AMT (E) 6% EXC GST 6% RM 13.30 RM 0.80 RM 0.00 RM 0.00 RM 0.00 RM 0.00 TOTAL RM 14.10 CASH RM 20.00 CHANGE RM 5.90 THANK YOU FOR SHOPPING GOODS SOLD ARE NOT RETURNABLE. FRIDAY, 29-12-2017 0%",14.1,dd-mm-yyyy,True,14.10,X51005255805,18,49,577,True,True,True,sam sam trading co 742016 w 67 jln mewah 25 63 tmn sri muda 40400 shah alam tel fax 03 51213881 gst no 001006288896 tax invoice he eog unicorn twin super glue usg 99 9557368063013 ss ezl a4 cyber mix color paper 100 s8 2 008 1 x 5 20 5 20 s 1 x 8 90 8 90 s inv r000721136 01 swh wc5 no qty sam sam 2 no items cas time 20 17 2 tax amt s 6 gst 6 tax amt z gst 0 tax amt e 6 exc gst 6 rm 13 30 rm 0 80 rm 0 00 rm 0 00 rm 0 00 rm 0 00 total rm 14 10 cash rm 20 00 change rm 5 90 thank you for shopping goods sold are not returnable friday 29 12 2017 0,sam sam trading co,True,29 12 2017,True,67 jln mewah 25 63 tmn sri muda 40400 shah alam,True,14 10,True,873,1656,1.8969072164948453,0.030797101449275364,0.34842995169082125,2017-12-29,2017-12-29,2017.0,12.0,"(-0.001, 56.0]","(6.999, 19.25]",False,0
X51005268200,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005268200.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005268200.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005268200.jpg,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,15/06/2017,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",15.00,58,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD 822737-X NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM, TEL: 012 - 6651783 FAX: 03 - 33623608 GST NO: 000394528768 SIMPLIFIED TAX INVOICE CASH RECEIPT #: CSP0393921 DATE: 15/06/2017 BIG STRETCH FILM ??? SALESPERSON : AH002 TIME: 15:28:00 ITEM QTY U/P (RM) AMOUNT (RM) 2000160000024 1 15.00 15.00 S 20"" 1.6KG X 500MM TAL QUANTITY 1 SUB-TOTAL (GST) 15.00 DISC 0.00 ROUNDING 0.00 TOTAL 15.00 CASH 15.00 CHANGE 0.00 *GST @ 6% INCLUDED IN TOTAL GST SUMMARY CODE AMOUNT % TAX/AMT SR 14.15 6 0.85 TAX TOTAL: 0.85 GOODS SOLD ARE NOT REFONDABLE, THANK YOU FOR CHOOSING US. PROVIDE ORIGINAL BILL FOR GOODS EXCHANGE WITHIN 1 WEEK FROM TRANSACTION GOODS MUST BE IN ORIGINAL STATE TO BE ENTITLED FOR EXCHANGE.",15.0,dd/mm/yyyy,True,15.00,X51005268200,49,80,780,True,True,True,aik huat hardware enterprise setia alam sdn bhd 822737 x no 17 g jalan setia indah x u13 x setia alam seksyen u13 40170 shah alam tel 012 6651783 fax 03 33623608 gst no 000394528768 simplified tax invoice cash receipt csp0393921 date 15 06 2017 big stretch film salesperson ah002 time 15 28 00 item qty u p rm amount rm 2000160000024 1 15 00 15 00 s 20 1 6kg x 500mm tal quantity 1 sub total gst 15 00 disc 0 00 rounding 0 00 total 15 00 cash 15 00 change 0 00 gst 6 included in total gst summary code amount tax amt sr 14 15 6 0 85 tax total 0 85 goods sold are not refondable thank you for choosing us provide original bill for goods exchange within 1 week from transaction goods must be in original state to be entitled for exchange,aik huat hardware enterprise setia alam sdn bhd,True,15 06 2017,True,no 17 g jalan setia indah x u13 x setia alam seksyen u13 40170 shah alam,True,15 00,True,752,2214,2.9441489361702127,0.026196928635953028,0.3523035230352303,2017-06-15,2017-06-15,2017.0,6.0,"(72.0, 85.0]","(30.0, 49.0]",False,0
X51005268262,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005268262.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005268262.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005268262.jpg,HOME MASTER HARDWARE & ELECTRICAL,22/12/2017,"NO.113G & 115G, JALAN SETIA GEMBILANG U13/BG BANDAR SETIA ALAM, 40170 BANDAR SETIA ALAM, SELANGOR.",15.90,47,"HOME MASTER HARDWARE & ELECTRICAL NO.113G & 115G, JALAN SETIA GEMBILANG U13/BG BANDAR SETIA ALAM, 40170 BANDAR SETIA ALAM, SELANGOR. COMPANY REG NO. :SA03711551-P GST REG NO. :001637511168 TAX INVOICE INVOLCE NO.: DATE : 22/12/2017 14:03 CASHLER # : CASHIER RM CODE 24MMX7Y M.ONE TAPE 1.00 X 15.90 15.90 SR SUBTOTAL : 15.90 TOTAL EXCL. OF GST 15.00 TOTAL INCL. OF GST 15.90 TOTAL AMT ROUNDED 15.90 PAYMENT : 50.00 CHANGE DUE : 34.10 TOTAL ITEM(S) : 1 G AMOUNT(RM) TAX(RM) SR @ 6% 15.00 0.90 THANK YOU ANY GOODS RETURN PLEASE DO WITHIN 7 DAYS WITH ORIGINAL RECEIPT TQ^^ CS 67832 UMMARY",15.9,dd/mm/yyyy,True,15.90,X51005268262,33,98,584,True,True,True,home master hardware electrical no 113g 115g jalan setia gembilang u13 bg bandar setia alam 40170 bandar setia alam selangor company reg no sa03711551 p gst reg no 001637511168 tax invoice involce no date 22 12 2017 14 03 cashler cashier rm code 24mmx7y m one tape 1 00 x 15 90 15 90 sr subtotal 15 90 total excl of gst 15 00 total incl of gst 15 90 total amt rounded 15 90 payment 50 00 change due 34 10 total item s 1 g amount rm tax rm sr 6 15 00 0 90 thank you any goods return please do within 7 days with original receipt tq cs 67832 ummary,home master hardware electrical,True,22 12 2017,True,no 113g 115g jalan setia gembilang u13 bg bandar setia alam 40170 bandar setia alam selangor,True,15 90,True,747,1412,1.890227576974565,0.03328611898016997,0.41359773371104813,2017-12-22,2017-12-22,2017.0,12.0,"(85.0, 135.0]","(30.0, 49.0]",False,0
X51005268400,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005268400.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005268400.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005268400.jpg,RESTORAN HASSANBISTRO,12/28/2017,NO.2-1-1 JALAN SEITA PRIMA Q U 13/Q SEITA ALAM 40170 SHAN ALAM SELANGOR,15.00,60,RESTORAN HASSANBISTRO NO.2-1-1 JALAN SETIA PRIMA Q U 13/Q SETIA ALAM 40170 SHAM ALAM SELANGOR TAX INVOICE TERMINAL : C1 2017-12-28 22:17PM THANK YOU.COME AGAIN CASHIER : HASSAN 0.00 BILL NO : C1-0170778 RM DATE : 12/28/2017 10:17:32 PM CHANGE TOKEN : CT1 15.00 TABLE : CT1 RM PR QTY U.PRICE GST TOTAL MAKANAN 1 15.00 0 15.00 ZR TOTAL ITEMS = 1.00 TOTAL QTY = 1.00 SUB TOTAL RM 15.00 DISCOUNT RM 0.00 TOTAL EXCL .6% GST RM 15.00 GST 6% RM 0.00 TOTAL INCL .6% GST RM 15.00 ROUNDING RM 0.00 CASH T,15.0,dd/mm/yyyy,True,15.00,X51005268400,21,71,494,True,True,False,restoran hassanbistro no 2 1 1 jalan setia prima q u 13 q setia alam 40170 sham alam selangor tax invoice terminal c1 2017 12 28 22 17pm thank you come again cashier hassan 0 00 bill no c1 0170778 rm date 12 28 2017 10 17 32 pm change token ct1 15 00 table ct1 rm pr qty u price gst total makanan 1 15 00 0 15 00 zr total items 1 00 total qty 1 00 sub total rm 15 00 discount rm 0 00 total excl 6 gst rm 15 00 gst 6 rm 0 00 total incl 6 gst rm 15 00 rounding rm 0 00 cash t,restoran hassanbistro,True,12 28 2017,True,no 2 1 1 jalan seita prima q u 13 q seita alam 40170 shan alam selangor,False,15 00,True,807,1390,1.7224287484510532,0.04316546762589928,0.3553956834532374,2017-12-28,2017-12-28,,,"(56.0, 72.0]","(19.25, 24.0]",True,1
X51005268472,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005268472.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005268472.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005268472.jpg,ASIA MART,22/12/2017,"NO.23 BATU 10, TAMAN SENTOSA, JALAN KAPAR, 42200 KLANG, SELANGOR.",32.70,119,"ASIA MART (SA0264195-T) NO.23 BATU 10, TAMAN SENTOSA, JALAN KAPAR, 42200 KLANG, SELANGOR. GST ID : 001609584640 TAX INVOICE DOC NO : CS02070163 DATE: 22/12/2017 CASHIER : EIRA TIME: 00:06:00 SALESPERSON : EIRA S LIME 50G REF.: ITEM QTY S/PRICE (GST) (GST) S/PRICE AMOUNT TAX 9556641320027 17 0.85 0.90 15.25 SR DELICIA CHOCOLATE [50G] 9556231110045 1 3.55 3.55 3.55 ZRL GARDENIA ORIGINAL CLASSIC JUMBO [600G] 9556127101331 1 1.41 1.50 1.50 SR HU 8850199320722 1 1.42 1.51 1.51 SR DOREMON CATCAT JOY 15G 8850199320722 1 1.42 1.51 1.51 SR DOREMON CATCAT JOY 15G 8888002188511 1 2.30 2.44 2.44 SR MINUTE MAID PULPY [OREN] [350ML] 8888002188511 1 2.30 2.44 2.44 SR MINUTE MAID PULPY [OREN] [350ML] 9556145026 1 1.51 1.60 1.60 SR TINGE LEMON DRINK 500ML 955657031213 2.74 2.90 2.90 SR 100 PLUS [1.50] TOTAL QTY: 25 32.69 TOTAL SALES (EXCLUDING GST) : 31.03 DISCOUNT : 0.00 TOTAL GST : 1.65 ROUNDING : 0.02 TOTAL SALES (INCLUSIVE OF GST) : 32.70 CASH : 40.00 CHANGE : 7.30 GST SUMMARY TAX CODE % AMT (RM) TAX (RM) SR ZRL 6 0 27.48 3.55 1.65 0.00 1.65 TOTAL : 31.03 GOODS SOLD ARE NOT RETURNABLE, THANK YOU.",32.7,dd/mm/yyyy,True,32.70,X51005268472,9,65,1100,True,True,True,asia mart sa0264195 t no 23 batu 10 taman sentosa jalan kapar 42200 klang selangor gst id 001609584640 tax invoice doc no cs02070163 date 22 12 2017 cashier eira time 00 06 00 salesperson eira s lime 50g ref item qty s price gst gst s price amount tax 9556641320027 17 0 85 0 90 15 25 sr delicia chocolate 50g 9556231110045 1 3 55 3 55 3 55 zrl gardenia original classic jumbo 600g 9556127101331 1 1 41 1 50 1 50 sr hu 8850199320722 1 1 42 1 51 1 51 sr doremon catcat joy 15g 8850199320722 1 1 42 1 51 1 51 sr doremon catcat joy 15g 8888002188511 1 2 30 2 44 2 44 sr minute maid pulpy oren 350ml 8888002188511 1 2 30 2 44 2 44 sr minute maid pulpy oren 350ml 9556145026 1 1 51 1 60 1 60 sr tinge lemon drink 500ml 955657031213 2 74 2 90 2 90 sr 100 plus 1 50 total qty 25 32 69 total sales excluding gst 31 03 discount 0 00 total gst 1 65 rounding 0 02 total sales inclusive of gst 32 70 cash 40 00 change 7 30 gst summary tax code amt rm tax rm sr zrl 6 0 27 48 3 55 1 65 0 00 1 65 total 31 03 goods sold are not returnable thank you,asia mart,True,22 12 2017,True,no 23 batu 10 taman sentosa jalan kapar 42200 klang selangor,True,32 70,True,780,2044,2.6205128205128205,0.05821917808219178,0.538160469667319,2017-12-22,2017-12-22,2017.0,12.0,"(56.0, 72.0]","(6.999, 19.25]",False,0
X51005301659,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005301659.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005301659.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005301659.jpg,HOME MASTER HARDWARE & ELECTRICAL,22/12/2017,"NO.113G & 115G, JALAN SETIA GEMBILANG U13/BG BANDAR SETIA ALAM, 40170 BANDAR SETIA ALAM, SELANGOR.",15.90,44,"HOME MASTER HARDWARE & ELECTRICAL NO.113G & 115G, JALAN SETIA GEMBILANG U13/BG BANDAR SETIA ALAM, 40170 BANDAR SETIA ALAM, SELANGOR. COMPANY REG NO.:SA03711551-P GST REG NO.:001637511168 TAX INVOICE INVOICE NO.: CS 67832 DATE : 22/12/2017 14:03 CASHIER#: CASHIER RM CODE 24MMX7Y M.ONE TAPE 1.00 X 15.90 15.90 SR SUBTOTAL : 15.90 TOTAL EXCL. OF GST 15.00 TOTAL INCL. OF GST 15.90 TOTAL AMT ROUNDED 15.90 PAYMENT : 50.00 CHANGE DUE : 34.10 TOTAL ITEM(S) : 1 G UMMARY AMOUNT(RM) TAX (RM) SR @ 6% 15.00 0.90",15.9,dd/mm/yyyy,True,15.90,X51005301659,33,98,503,True,True,True,home master hardware electrical no 113g 115g jalan setia gembilang u13 bg bandar setia alam 40170 bandar setia alam selangor company reg no sa03711551 p gst reg no 001637511168 tax invoice invoice no cs 67832 date 22 12 2017 14 03 cashier cashier rm code 24mmx7y m one tape 1 00 x 15 90 15 90 sr subtotal 15 90 total excl of gst 15 00 total incl of gst 15 90 total amt rounded 15 90 payment 50 00 change due 34 10 total item s 1 g ummary amount rm tax rm sr 6 15 00 0 90,home master hardware electrical,True,22 12 2017,True,no 113g 115g jalan setia gembilang u13 bg bandar setia alam 40170 bandar setia alam selangor,True,15 90,True,747,1412,1.890227576974565,0.031161473087818695,0.3562322946175637,2017-12-22,2017-12-22,2017.0,12.0,"(85.0, 135.0]","(30.0, 49.0]",False,0
X51005301661,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005301661.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005301661.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005301661.jpg,LIGHTROOM GALLERY SDN BHD,20/12/2017,"NO: 28, JALAN ASTANA 1C, BANDAR BUKIT RAJA, 41050 KLANG SELANGOR D.E, MALAYSIA",73.00,82,"LIGHTROOM GALLERY SDN BHD NO: 28, JALAN ASTANA 1C, BANDAR BUKIT RAJA, 41050 KLANG SELANGOR D.E, MALAYSIA ROC NO. : (1072825-A) GST NO. : 000584089600 TEL:03-3362 4395 FAX:03-3362 4395 TAX INVOICE STATION: CASHIER BILL NO: LCS03908 CAS COVER BILL DATE : 20/12/2017 BILL START: 20/12/2017 07:10:35 PM CODE : 300-C0001 NAME : CASH ADDRESS GST NO. CH50514 SR T5 JOINT 2PIN 2PCS 1 * RM 0.17)=RM 2.83 UNI ( 2.83 YT51874 SR YE30 BK 7W WW LED TRACK LIGHT 2 * RM 66.04 SUB TOTAL RM SERVICE CHARGE RM GST/TAX 6% RM TO RM CA RM CHANGE: RM ITEM COUNT: 2 QTY COUNT : 3.0 CLOSED BILL: 20/12/2017 07:10:51 PM THANK YOU, PLEASE COME AGAIN. GOODS SOLD ARE NOT REFUNDABLE, RETURNABLE BANK ACC MBB 5128 4851 2118 BANK ACC MBB 5626 4732 1744 BANK ACC AMBANK 888 100 123 3706 GST SUMMARY AMOUNT (RM) TAX (RM) SR @ 6% 68.87 4.13 ZR/OS/EZ 0.00 0.00 R: ANGELA : 1 : : : : 33.02 UNI ( 3.96)=RM : : : 68.87 0.00 4.13 : : 73.00 73.00 0.00",73.0,dd/mm/yyyy,True,73.00,X51005301661,25,78,911,True,True,True,lightroom gallery sdn bhd no 28 jalan astana 1c bandar bukit raja 41050 klang selangor d e malaysia roc no 1072825 a gst no 000584089600 tel 03 3362 4395 fax 03 3362 4395 tax invoice station cashier bill no lcs03908 cas cover bill date 20 12 2017 bill start 20 12 2017 07 10 35 pm code 300 c0001 name cash address gst no ch50514 sr t5 joint 2pin 2pcs 1 rm 0 17 rm 2 83 uni 2 83 yt51874 sr ye30 bk 7w ww led track light 2 rm 66 04 sub total rm service charge rm gst tax 6 rm to rm ca rm change rm item count 2 qty count 3 0 closed bill 20 12 2017 07 10 51 pm thank you please come again goods sold are not refundable returnable bank acc mbb 5128 4851 2118 bank acc mbb 5626 4732 1744 bank acc ambank 888 100 123 3706 gst summary amount rm tax rm sr 6 68 87 4 13 zr os ez 0 00 0 00 r angela 1 33 02 uni 3 96 rm 68 87 0 00 4 13 73 00 73 00 0 00,lightroom gallery sdn bhd,True,20 12 2017,True,no 28 jalan astana 1c bandar bukit raja 41050 klang selangor d e malaysia,True,73 00,True,818,1924,2.352078239608802,0.04261954261954262,0.4734927234927235,2017-12-20,2017-12-20,2017.0,12.0,"(72.0, 85.0]","(24.0, 30.0]",False,0
X51005301667,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005301667.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005301667.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005301667.jpg,LIGHTROOM GALLERY SDN BHD,20/11/2017,"NO: 28, JALAN ASTANA 1C, BANDAR BUKIT RAJA, 41050 KLANG SELANGOR D.E, MALAYSIA",39.80,76,"LIGHTROOM GALLERY SDN BHD NO: 28, JALAN ASTANA 1C, BANDAR BUKIT RAJA, 41050 KLANG SELANGOR D. E, MALAYSIA ROC NO. : (1072825-A) GST NO. : 000584089600 TEL:03-3362 4395 FAX:03-3362 4395 CREDIT NOTE STATION: CASHIER C/N NO: LCN00211 CASHIER: ANGELA COVER : 1 BILL DATE : 20/11/2017 BILL START: 20/11/2017 03:55:07 PM NT : 2.0 CODE : 300-E0009 NAME : ESWARAN 012-6369400 ADDRESS : : : GST NO. : - SR REFER LCS03158 0 * UNIT YT51775 SR 1059 18W SQ WW BK SUR LED LIGHT 1059 SQUARE BLACK FRAME 2 * RM 18.77 UNI ( 2.25)=RM 37.55 BILL: 20/11/2017 03:55:56 PM ZR/OS/EZ 0.00 0.00 SUB TOTAL : RM 37.55 SERVICE CHARGE : RM 0.00 GST/TAX 6% : RM 2.25 TOTAL : RM 39.80 CASH : RM 39.80 CHANGE: RM 0.00 ITEM COUNT: 2 QTY CLOS THANK YOU, PLEASE COME AGAIN. GOODS SOLD ARE NOT REFUNDABLE, RETURNABLE BANK ACC MBB 5128 4851 2118 BANK ACC MBB 5626 4732 1744 BANK ACC AMBANK 888 100 123 3706 GST SUMMARY AMOUNT (RM) TAX (RM) SR @ 6% 37.55 2.25",39.8,dd/mm/yyyy,True,39.80,X51005301667,25,78,921,True,True,False,lightroom gallery sdn bhd no 28 jalan astana 1c bandar bukit raja 41050 klang selangor d e malaysia roc no 1072825 a gst no 000584089600 tel 03 3362 4395 fax 03 3362 4395 credit note station cashier c n no lcn00211 cashier angela cover 1 bill date 20 11 2017 bill start 20 11 2017 03 55 07 pm nt 2 0 code 300 e0009 name eswaran 012 6369400 address gst no sr refer lcs03158 0 unit yt51775 sr 1059 18w sq ww bk sur led light 1059 square black frame 2 rm 18 77 uni 2 25 rm 37 55 bill 20 11 2017 03 55 56 pm zr os ez 0 00 0 00 sub total rm 37 55 service charge rm 0 00 gst tax 6 rm 2 25 total rm 39 80 cash rm 39 80 change rm 0 00 item count 2 qty clos thank you please come again goods sold are not refundable returnable bank acc mbb 5128 4851 2118 bank acc mbb 5626 4732 1744 bank acc ambank 888 100 123 3706 gst summary amount rm tax rm sr 6 37 55 2 25,lightroom gallery sdn bhd,True,20 11 2017,True,no 28 jalan astana 1c bandar bukit raja 41050 klang selangor d e malaysia,True,39 80,True,835,2333,2.794011976047904,0.03257608229747107,0.39477068152593225,2017-11-20,2017-11-20,2017.0,11.0,"(72.0, 85.0]","(24.0, 30.0]",False,0
X51005303661,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005303661.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005303661.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005303661.jpg,LIGHTROOM GALLERY SDN BHD,20/12/2017,"NO: 28,JALAN ASTANA 1C, BANDAR BUKIT RAJA, 41050 KLANG SELANGOR D.E, MALAYSIA",73.00,75,"LIGHTROOM GALLERY SDN BHD NO: 28, JALAN ASTANA 1C, BANDAR BUKIT RAJA, 41050 KLANG SELANGOR D.E, MALAYSIA ROC NO. : (1072825-A) GST NO. : 000584089600 TEL:03-3362 4395 FAX:03-3362 4395 TAX INVOICE STATION: CASHIER BILL NO: LCS03908 CAS R: ANGELA COVER : 1 BILL DATE : 20/12/2017 BILL START: 20/12/2017 07:10:35 PM CODE : 300-C0001 NAME : CASH ADDRESS : : : GST NO. : CH50514 SR T5 JOINT 2PIN 2PCS * RM 2.83 UNI ( 0.17)=RM 2.83 1 YT51874 SR YE30 BK 7W WW LED TRACK LIGHT 2 * RM 33.02 UNI ( 3.96)=RM 66.04 SUB TOTAL : RM 68.87 SERVICE CHARGE : RM 0.00 GST/TAX 6% : RM 4.13 TO : RM 73.00 CA : RM 73.00 CHANGE: RM 0.00 ITEM COUNT: 2 QTY COUNT : 3.0 CLOSED BILL: 20/12/2017 07:10:51 PM THANK YOU, PLEASE COME AGAIN. GOODS SOLD ARE NOT REFUNDABLE, RETURNABLE BANK ACC MBB 5128 4851 2118 BANK ACC MBB 5626 4732 1744 BANK ACC AMBANK 888 100 123 3706 GST SUMMARY AMOUNT (RM) TAX (RM) SR @ 6% 68.87 4.13 ZR/OS/EZ 0.00 0.00",73.0,dd/mm/yyyy,True,73.00,X51005303661,25,77,911,True,True,False,lightroom gallery sdn bhd no 28 jalan astana 1c bandar bukit raja 41050 klang selangor d e malaysia roc no 1072825 a gst no 000584089600 tel 03 3362 4395 fax 03 3362 4395 tax invoice station cashier bill no lcs03908 cas r angela cover 1 bill date 20 12 2017 bill start 20 12 2017 07 10 35 pm code 300 c0001 name cash address gst no ch50514 sr t5 joint 2pin 2pcs rm 2 83 uni 0 17 rm 2 83 1 yt51874 sr ye30 bk 7w ww led track light 2 rm 33 02 uni 3 96 rm 66 04 sub total rm 68 87 service charge rm 0 00 gst tax 6 rm 4 13 to rm 73 00 ca rm 73 00 change rm 0 00 item count 2 qty count 3 0 closed bill 20 12 2017 07 10 51 pm thank you please come again goods sold are not refundable returnable bank acc mbb 5128 4851 2118 bank acc mbb 5626 4732 1744 bank acc ambank 888 100 123 3706 gst summary amount rm tax rm sr 6 68 87 4 13 zr os ez 0 00 0 00,lightroom gallery sdn bhd,True,20 12 2017,True,no 28 jalan astana 1c bandar bukit raja 41050 klang selangor d e malaysia,True,73 00,True,818,1924,2.352078239608802,0.03898128898128898,0.4734927234927235,2017-12-20,2017-12-20,2017.0,12.0,"(72.0, 85.0]","(24.0, 30.0]",False,0
X51005306399,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005306399.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005306399.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005306399.jpg,SHELL ISNI PETRO TRADING,18/03/18,LOT 2685 JLN GENTING KLANG 53300 KL SITE 1066,86.00,46,3 SHELL ISNI PETRO TRADING COMPANY NO: 002643278-A LOT 2685 JLN GENTING KLANG 53300 KL SITE 1066 TELEPHONE GST NO: 0010 9010 5344 RECEIPT INVOICE NUMBER 60000053668 35.10 LITRE PUMP # 02 V-POWER 97 RM 86.00 A 2.450 TOTAL RM 86.00 VISA RM 86.00 6.00% GST A RM 4.87 TOTAL GROSS A RM 86.00 SHELL LOYALTY CARD 6018840126306675 POINTS AWARDED 35 DATE TIME 18/03/18 15:17 06051 02 DIESEL & PETROL RON 95 GIVEN RELIEF UNDER SECTION 56 (3) (B) GST ACT 2014 THANK YOU PLEASAE COME AGAIN 180048 03- 40212008 RM /LITRE NUM OPT,86.0,dd/mm/yy,True,86.00,X51005306399,24,45,515,True,True,True,3 shell isni petro trading company no 002643278 a lot 2685 jln genting klang 53300 kl site 1066 telephone gst no 0010 9010 5344 receipt invoice number 60000053668 35 10 litre pump 02 v power 97 rm 86 00 a 2 450 total rm 86 00 visa rm 86 00 6 00 gst a rm 4 87 total gross a rm 86 00 shell loyalty card 6018840126306675 points awarded 35 date time 18 03 18 15 17 06051 02 diesel petrol ron 95 given relief under section 56 3 b gst act 2014 thank you pleasae come again 180048 03 40212008 rm litre num opt,shell isni petro trading,True,18 03 18,True,lot 2685 jln genting klang 53300 kl site 1066,True,86 00,True,447,915,2.046979865771812,0.05027322404371585,0.5628415300546448,2018-03-18,2018-03-18,2018.0,3.0,"(-0.001, 56.0]","(19.25, 24.0]",False,0
