doc_id,dataset,split,n_tokens,n_boxes,company_present,date_present,address_present,total_present,company_len,date_len,address_len,total_len,company_in_ocr,date_in_ocr,address_in_ocr,total_in_ocr,exact_total_matches,n_amount_like_tokens,n_date_like_tokens,has_total_anchor,has_date_anchor,has_cash_anchor
561,SROIE,train,51,51,True,True,True,True,13,9,91,5,True,True,False,True,1,15,0,True,False,True
562,SROIE,train,45,45,True,True,True,True,23,10,66,5,True,True,False,True,7,9,1,True,True,True
563,SROIE,train,41,41,True,True,True,True,32,8,69,5,True,True,False,True,3,5,0,True,True,True
564,SROIE,train,43,43,True,True,True,True,13,8,67,6,True,True,False,True,3,5,0,True,True,True
565,SROIE,train,42,42,True,True,True,True,18,10,85,4,True,True,False,True,5,10,0,True,True,True
566,SROIE,train,52,52,True,True,True,True,18,10,85,4,True,True,False,True,5,14,0,True,True,True
567,SROIE,train,47,47,True,True,True,True,18,10,85,4,True,True,False,True,5,12,0,True,True,True
568,SROIE,train,47,47,True,True,True,True,18,10,85,4,True,True,False,True,5,12,0,True,True,True
569,SROIE,train,47,47,True,True,True,True,18,10,85,4,True,True,False,True,5,12,0,True,True,True
570,SROIE,train,52,52,True,True,True,True,18,10,85,4,True,True,False,True,5,14,0,True,True,True
571,SROIE,train,75,75,True,True,True,True,21,10,67,5,True,True,True,True,2,20,1,True,True,True
572,SROIE,train,35,35,True,True,True,True,27,8,96,4,True,True,False,True,2,4,0,True,False,True
573,SROIE,train,52,52,True,True,True,True,27,8,96,5,True,True,False,True,0,7,0,True,False,True
574,SROIE,train,27,27,True,True,True,True,17,8,87,5,True,True,False,True,2,3,1,True,False,True
575,SROIE,train,32,32,True,True,True,True,17,8,87,6,True,True,False,True,1,6,1,True,False,True
576,SROIE,train,33,33,True,True,True,True,17,8,87,5,True,True,False,True,1,6,1,True,False,True
577,SROIE,train,29,29,True,True,True,True,17,8,87,5,True,True,False,True,2,4,1,True,False,True
578,SROIE,train,29,29,True,True,True,True,17,8,87,5,True,True,False,True,2,3,1,True,False,True
579,SROIE,train,38,38,True,True,True,True,27,8,96,5,True,True,False,True,0,3,0,True,False,True
580,SROIE,train,34,34,True,True,True,True,27,8,128,5,True,True,False,True,2,3,0,True,False,True
581,SROIE,train,39,39,True,True,True,True,18,8,41,6,True,True,False,True,3,5,0,True,True,True
582,SROIE,train,54,54,True,True,True,True,25,8,60,5,True,True,False,True,2,13,0,True,True,True
583,SROIE,train,22,22,True,True,True,True,21,8,73,4,True,True,False,True,0,0,0,True,False,False
584,SROIE,train,24,24,True,True,True,True,21,8,73,4,True,True,False,True,0,0,0,True,False,True
585,SROIE,train,23,23,True,True,True,True,25,8,83,4,True,True,False,True,0,0,0,True,False,True
586,SROIE,train,46,46,True,True,True,True,25,10,62,5,True,True,False,True,5,10,0,True,True,True
587,SROIE,train,25,25,True,True,True,True,21,8,73,4,True,True,False,True,0,1,0,True,False,True
588,SROIE,train,52,52,True,True,True,True,22,8,96,4,True,True,False,True,0,8,0,True,False,True
589,SROIE,train,50,50,True,True,True,True,16,10,135,4,True,True,False,True,3,19,0,True,False,True
590,SROIE,train,51,51,True,True,True,True,17,10,71,5,True,True,False,True,1,16,0,True,True,True
591,SROIE,train,63,63,True,True,True,True,17,10,71,5,True,True,False,True,3,25,0,True,True,True
592,SROIE,train,38,38,True,True,True,True,35,10,66,5,True,True,False,True,2,16,0,True,True,True
593,SROIE,train,42,42,True,True,True,True,30,9,56,5,True,True,False,True,0,5,0,True,True,True
594,SROIE,train,28,28,True,True,True,True,17,8,87,5,True,True,False,True,2,4,1,True,False,True
595,SROIE,train,58,58,True,True,True,True,40,10,65,5,True,True,False,True,2,12,1,True,True,True
596,SROIE,train,54,54,True,True,True,True,40,10,66,5,True,True,False,True,5,11,1,True,True,True
597,SROIE,train,62,62,True,True,True,True,40,10,66,5,True,True,False,True,2,13,1,True,True,True
598,SROIE,train,62,62,True,True,True,True,40,10,66,6,True,True,False,True,2,13,1,True,True,True
599,SROIE,train,52,52,True,True,True,True,40,10,66,5,True,True,False,True,3,11,1,True,True,True
600,SROIE,train,49,49,True,True,True,True,20,10,92,4,True,True,False,True,1,15,1,True,False,True
601,SROIE,train,29,29,True,True,True,True,17,8,77,5,True,False,False,True,1,4,1,True,False,True
602,SROIE,train,77,77,True,True,True,True,21,10,45,5,True,True,False,True,4,18,0,True,True,True
603,SROIE,train,84,84,True,True,True,True,21,10,45,6,True,True,False,True,3,22,0,True,True,True
604,SROIE,train,78,78,True,True,True,True,21,10,45,6,True,True,False,True,4,18,0,True,True,True
605,SROIE,train,84,84,True,True,True,True,21,10,45,6,True,True,False,True,3,22,0,True,True,True
606,SROIE,train,83,83,True,True,True,True,21,10,45,6,True,True,False,True,3,21,0,True,True,True
607,SROIE,train,91,91,True,True,True,True,21,10,45,6,True,True,False,True,3,26,0,True,True,True
608,SROIE,train,92,92,True,True,True,True,21,10,46,6,True,True,False,True,3,26,0,True,True,True
609,SROIE,train,77,77,True,True,True,True,21,10,45,5,True,True,False,True,5,18,0,True,True,True
610,SROIE,train,53,53,True,True,True,True,34,10,49,5,True,True,False,True,3,10,0,True,True,True
611,SROIE,train,54,54,True,True,True,True,26,8,73,6,True,True,True,True,3,14,0,True,True,True
612,SROIE,train,50,50,True,True,True,True,15,10,59,6,True,True,False,True,4,12,1,True,True,True
613,SROIE,train,42,42,True,True,True,True,28,8,63,4,True,True,False,True,1,8,0,True,False,True
614,SROIE,train,23,23,True,True,True,True,29,10,57,8,True,True,False,True,4,0,1,True,False,True
615,SROIE,train,48,48,True,True,True,True,22,8,96,4,True,True,False,True,0,7,1,True,False,True
616,SROIE,train,53,53,True,True,True,True,39,10,81,5,True,True,False,True,3,16,0,True,True,True
617,SROIE,train,60,60,True,True,True,True,40,10,66,5,True,True,False,True,5,12,1,True,True,True
618,SROIE,train,50,50,True,True,True,True,40,10,65,5,True,True,False,True,5,10,1,True,True,True
619,SROIE,train,60,60,True,True,True,True,40,10,65,5,True,True,False,True,3,13,1,True,True,True
620,SROIE,train,58,58,True,True,True,True,40,10,65,5,True,True,False,True,5,12,1,True,True,True
621,SROIE,train,53,53,True,True,True,True,40,10,65,6,True,True,False,True,5,11,1,True,True,True
622,SROIE,train,50,50,True,True,True,True,40,10,66,5,True,True,False,True,5,10,1,True,True,True
623,SROIE,train,66,66,True,True,True,True,40,10,65,6,True,True,False,True,5,14,1,True,True,True
624,SROIE,train,45,45,True,True,True,True,26,10,61,6,True,True,False,True,5,11,0,True,True,True
625,SROIE,train,43,43,True,True,True,True,28,10,99,5,True,True,False,True,3,11,1,True,False,True
